y,n,p,m,log_n,r_2y_minus_log_n,K_center,K_tail_low,K_tail_high,term_center,term_tail_low,term_tail_high
4.00000000000000000000E+0,1409,1409,1,7.250635511898680216961900459593E+0,7.493644881013197830380995404073E-1,1.047508586931557012698377008787E-3,1.039005359761510357181056040294E-3,1.056069405342010472439629797807E-3,2.023383336200487292482133978716E-4,2.006958374749623497761781965906E-4,2.039919541757226715426337231357E-4
4.00000000000000000000E+0,1423,1423,1,7.260522598089852369144163337428E+0,7.394774019101476308558366625723E-1,1.443149620752769196488043547283E-3,1.432092698559868994708904026762E-3,1.454276820787469444248194104221E-3,2.777645329749635269745458637899E-4,2.756363954728731770002329147853E-4,2.799061969275517094928821793482E-4
4.00000000000000000000E+0,1427,1427,1,7.263329617476836416902407585593E+0,7.366703825231635830975924144071E-1,1.575359305832420022162642008563E-3,1.563482410111792090420438334024E-3,1.587310360044699994607778930569E-3,3.029028708558056777781908285982E-4,3.006192357528078318766670360288E-4,3.052007648138701588255526677761E-4
4.00000000000000000000E+0,1429,1429,1,7.264730177929867406452491606529E+0,7.352698220701325935475083934711E-1,1.644922118737485691265453019133E-3,1.632619538896389352290241121190E-3,1.657300839057928452317491121242E-3,3.161176281229546098620419082077E-4,3.137533445408567581088590488703E-4,3.184965442201490483884806932956E-4
4.00000000000000000000E+0,1433,1433,1,7.267525427828171850076640402170E+0,7.324745721718281499233595978305E-1,1.791234250047729703270025631742E-3,1.778048295918810056652300065580E-3,1.804500390783461219500177775172E-3,3.438870721208640673044482338895E-4,3.413555890619657859039440018443E-4,3.464339496695891851451748138918E-4
4.00000000000000000000E+0,1439,1439,1,7.271703706887367816933300565800E+0,7.282962931126321830666994341997E-1,2.029494131039045677077840581612E-3,2.014901328205276551921613670974E-3,2.044173391198623199604199751226E-3,3.890393917664662948728326645795E-4,3.862420566809438019956348508253E-4,3.918533000979675941840011963256E-4
4.00000000000000000000E+0,1447,1447,1,7.277247726631483861272899219716E+0,7.227522733685161387271007802839E-1,2.384607306913694650997951248021E-3,2.367981303025878740805116551550E-3,2.401328493438348982788265119533E-3,4.561942047494349947806725650734E-4,4.530135189401728562642620297165E-4,4.593930997486096883904618700944E-4
4.00000000000000000000E+0,1451,1451,1,7.280008252884187846550046632679E+0,7.199917471158121534499533673210E-1,2.579235386082273655023975263877E-3,2.561523407691167154161327509339E-3,2.597047060408423402218330393035E-3,4.929344192753315481925568287330E-4,4.895493680971608701058079758716E-4,4.963385239908838222847415723269E-4
4.00000000000000000000E+0,1453,1453,1,7.281385663570282903732735782348E+0,7.186143364297170962672642176521E-1,2.681020370435256212026562960624E-3,2.662747709511532741025376537256E-3,2.699395020465449809629313453152E-3,5.121313253602558456758861337540E-4,5.086408624902531785927394768055E-4,5.156412702964318385852937917050E-4
4.00000000000000000000E+0,1459,1459,1,7.285506548522785645994859327350E+0,7.144934514772143540051406726497E-1,3.004964635641865542820372464549E-3,2.984938013035245719265144210432E-3,3.025100268861582690506418597473E-3,5.731541908234138828659045592179E-4,5.693343978917838308452009755761E-4,5.769947759763565877874803518221E-4
4.00000000000000000000E+0,1471,1471,1,7.293697720601437518043418810186E+0,7.063022793985624819565811898141E-1,3.741866737145341747244893271882E-3,3.718000755744929840421606729800E-3,3.765856379052831149072802665130E-3,7.115898431931142674284124565284E-4,7.070512555962387552433937003196E-4,7.161519472770861606035710295195E-4
4.00000000000000000000E+0,1481,1481,1,7.300472814267798782501826668839E+0,6.995271857322012174981733311610E-1,4.454358965326367530804089328535E-3,4.426946011798538717526289414001E-3,4.481908358232712407162601630286E-3,8.450038186776406034241759751122E-4,8.398035080173274792683264800859E-4,8.502300122532646695209516905776E-4
4.00000000000000000000E+0,1483,1483,1,7.301822342137932095253234769398E+0,6.981776578620679047467652306021E-1,4.608324103898784313067163289973E-3,4.580163031919358642041621657571E-3,4.636624228731363704115757467965E-3,8.737832234398659028871678365833E-4,8.684436093643527148553858190292E-4,8.791492032933751249486161348884E-4
4.00000000000000000000E+0,1487,1487,1,7.304515946460155073328677324964E+0,6.954840535398449266713226750360E-1,4.928211678613151801261756964506E-3,4.898515173943785337157518881238E-3,4.958052517715638922559146925463E-3,9.335236197456131310580902436265E-4,9.278983766877620036004167742545E-4,9.391762032691844006527680135959E-4
4.00000000000000000000E+0,1489,1489,1,7.305860032684008984928037108191E+0,6.941399673159910150719628918093E-1,5.094257056086515634663786043043E-3,5.063773130553401558814179825000E-3,5.124887983388558959217117610840E-3,9.645058240844254568013055792114E-4,9.587342418116943183889188971565E-4,9.703052384945462019220565457817E-4
4.00000000000000000000E+0,1493,1493,1,7.308542797539190385523153752404E+0,6.914572024608096144768462475957E-1,5.438858595504755226171680631218E-3,5.406760171305882496490797421501E-3,5.471109407312235738465009502156E-3,1.028747181496177360106889809217E-3,1.022675840819596583054494580070E-3,1.034847345926878122703427752157E-3
4.00000000000000000000E+0,1499,1499,1,7.312553498102597703976194934301E+0,6.874465018974022960238050656985E-1,5.987960941503022193513053315038E-3,5.953340957133262063039714575179E-3,6.022741514400887617002317432226E-3,1.130959879693162264255004867613E-3,1.124421124056594070419450784037E-3,1.137528966052358798489694832832E-3
4.00000000000000000000E+0,1511,1511,1,7.320526962272739569246049323035E+0,6.794730377272604307539506769653E-1,7.208169629517072798052697564008E-3,7.168143497973415207376797149378E-3,7.248373153400980485192321196410E-3,1.357485222793238514002225672689E-3,1.349947264491925094247361067275E-3,1.365056588671357579713780212599E-3
4.00000000000000000000E+0,1523,1523,1,7.328437352895161810771927953686E+0,6.715626471048381892280720463139E-1,8.602055251629187142892032660546E-3,8.556134004612541548109218524571E-3,8.648171162774586944229981533100E-3,1.615338914818585402681084029995E-3,1.606715582934157495054579010240E-3,1.623998801750998658970600871224E-3
4.00000000000000000000E+0,1531,1531,1,7.333676395657683754186451728248E+0,6.663236043423162458135482717525E-1,9.634257894278870340050027391353E-3,9.584133152095362399372979986759E-3,9.684589035328326237222093627383E-3,1.805728342098001496209738094750E-3,1.796333568925605491672761001909E-3,1.815161800168197510071139972341E-3
4.00000000000000000000E+0,1543,1543,1,7.341483852363160839407127853164E+0,6.585161476368391605928721468364E-1,1.134650877330304969269460112188E-2,1.128966793612690864440822200517E-2,1.140357388278556190616855384186E-2,2.120621392233346801093691170425E-3,2.109998045644853593165079166261E-3,2.131286654503577745381036626353E-3
4.00000000000000000000E+0,1549,1549,1,7.345364840416868631103636479334E+0,6.546351595831313688963635206659E-1,1.227982941808870514013410189405E-2,1.221944597301156071591302371604E-2,1.234044617281926654128428634195E-2,2.291817318518220381911892372224E-3,2.280547795101572404438161565039E-3,2.303130385137796803266154617372E-3
4.00000000000000000000E+0,1553,1553,1,7.347943823148687069470448956880E+0,6.520561768513129305295510431195E-1,1.293168663038122786475459913225E-2,1.286887333421138611324461925986E-2,1.299473929163320178192730386824E-2,2.411211306460625943962942577229E-3,2.399499289749290168716853849316E-3,2.422967954611688459590975444563E-3
4.00000000000000000000E+0,1559,1559,1,7.351799869057776519398513478553E+0,6.482001309422234806014865214468E-1,1.395506436453873708776093251622E-2,1.388850453039046610552502393292E-2,1.402187268531950306182198214100E-2,2.598378789727328955132756798383E-3,2.585985607096218058683431176305E-3,2.610818239604404438560507784782E-3
4.00000000000000000000E+0,1567,1567,1,7.356918242356020827988779999726E+0,6.430817576439791720112200002744E-1,1.540699614894220528660714959461E-2,1.533525208420150807323757493033E-2,1.547900091844318995113724809158E-2,2.863382758104717983239855643539E-3,2.850049158486146958503331387244E-3,2.876764809576482608168698481119E-3
4.00000000000000000000E+0,1571,1571,1,7.359467638255621157042995621005E+0,6.405323617443788429570043789949E-1,1.617140884489904408515103721212E-2,1.609699230376016570135031436186E-2,1.624609221712907251316802330877E-2,3.002660040940350567625715950730E-3,2.988842594569053979267264162136E-3,3.016527031730612821679856372466E-3
4.00000000000000000000E+0,1579,1579,1,7.364547014255642090606340002144E+0,6.354529857443579093936599978557E-1,1.777924954647816125520050132260E-2,1.769932886073340680153538813820E-2,1.785944933530229648187417160349E-2,3.295098486413556884107584881576E-3,3.280286470307801764387368327050E-3,3.309962229794527797347043511565E-3
4.00000000000000000000E+0,1583,1583,1,7.367077059881012148280034037801E+0,6.329229401189878517199659621989E-1,1.862350630962094066464829845067E-2,1.854075466216769394942133665717E-2,1.870654319964935022356922760003E-2,3.448388638934819471840195205299E-3,3.433066076352525395727845982850E-3,3.463764017954532956868951152004E-3
4.00000000000000000000E+0,1597,1597,1,7.375882148215012433808955072453E+0,6.241178517849875661910449275466E-1,2.179701344943903789236659039826E-2,2.170394629601509498573552281209E-2,2.189038729857325859762872357101E-2,4.023078465328049121667915367003E-3,4.005901045052663541132101344412E-3,4.040312492482642681791083796109E-3
4.00000000000000000000E+0,1601,1601,1,7.378383712996714686129146018132E+0,6.216162870032853138708539818683E-1,2.276778511108059773880041341971E-2,2.267165628553710163101846447340E-2,2.286422673861451428115956548033E-2,4.198424568374699144572804767728E-3,4.180698222973872214883519847611E-3,4.216208595080721568068664540404E-3
4.00000000000000000000E+0,1607,1607,1,7.382124365737512586403550407260E+0,6.178756342624874135964495927401E-1,2.427872031687058028909693667887E-2,2.417790563153106316600712722242E-2,2.437985693214619705863230420665E-2,4.470943804675954921263872453000E-3,4.452378707876933518789111162044E-3,4.489568185104202213832201928020E-3
4.00000000000000000000E+0,1609,1609,1,7.383368146992383209338992843371E+0,6.166318530076167906610071566290E-1,2.479715242923039878000097142376E-2,2.469475118462383262073958297911E-2,2.489987863638596849325367545121E-2,4.564343420422845370717367055248E-3,4.545494705902216171853041515621E-3,4.583251949903142268885838588702E-3
4.00000000000000000000E+0,1613,1613,1,7.385851078125208861503716339646E+0,6.141489218747911384962836603543E-1,2.585646017783130367114840400974E-2,2.575084936053455988124378095096E-2,2.596240200536715614520713397151E-2,4.755020914168978991555030620084E-3,4.735599011806680615921284389030E-3,4.774503689543241910694428959411E-3
4.00000000000000000000E+0,1619,1619,1,7.389563953677635130222014496812E+0,6.104360463223648697779855031879E-1,2.750216913611647955501100594912E-2,2.739165402651179998277824652544E-2,2.761302427740376829471792259343E-2,5.050825173865044404384274464740E-3,5.030528865783994210298162109139E-3,5.071183929405199876443656295624E-3
4.00000000000000000000E+0,1621,1621,1,7.390798521735676102569485435665E+0,6.092014782643238974305145643354E-1,2.806603767388654110441397480312E-2,2.795386415196081014174046973922E-2,2.817855421960905811386164885954E-2,5.152060564561934384334142291939E-3,5.131468958956013743985605423215E-3,5.172715138777698088728786511753E-3
4.00000000000000000000E+0,1627,1627,1,7.394493107219037798539412822684E+0,6.055068927809622014605871773157E-1,2.980410337958348399974902302255E-2,2.968688490507707377208904511934E-2,2.992167380322977769422626529071E-2,5.463748410065701039276286043379E-3,5.442259682639213492628252696477E-3,5.485301657519144993443529338795E-3
4.00000000000000000000E+0,1637,1637,1,7.400620577371134903300309180599E+0,5.993794226288650966996908194007E-1,3.285805231087579034219709727750E-2,3.273219880414080759578032163096E-2,3.298427244690684849476923403721E-2,6.010154217254129070619179640316E-3,5.987134015779523876061533596575E-3,6.033241479873720243912513848134E-3
4.00000000000000000000E+0,1657,1657,1,7.412764017426562911904525016887E+0,5.872359825734370880954749831135E-1,3.957128800845317243879358576516E-2,3.942736003813844139739852367201E-2,3.971561104428055155724475011789E-2,7.206080459102910571360021101648E-3,7.179870634085797886616547636564E-3,7.232362227036567964882148267195E-3
4.00000000000000000000E+0,1663,1663,1,7.416378479192927675729802046993E+0,5.836215208070723242701979530066E-1,4.174638588756109996298286083894E-2,4.159683950994129937506354143084E-2,4.189633557166191746388104554924E-2,7.592147616711242846490474909033E-3,7.564950575571155319648734650485E-3,7.619418004615931835684208957917E-3
4.00000000000000000000E+0,1667,1667,1,7.418780882750794001990144462185E+0,5.812191172492059980098555378150E-1,4.323847914430839258770176771478E-2,4.308513990086671805438314956006E-2,4.339222710335582171301545740146E-2,7.856609252207221743828828540231E-3,7.828746881869691096435452250583E-3,7.884545887849019359077080482153E-3
4.00000000000000000000E+0,1669,1669,1,7.419979923661835076320736525113E+0,5.800200763381649236792634748868E-1,4.399721128912695767272868083846E-2,4.384196181635965208802377828502E-2,4.415287215535704998029942408131E-2,7.990973896350694302587078481290E-3,7.962776780034544161625223286454E-3,8.019245731821216630945001363845E-3
4.00000000000000000000E+0,1681,41,2,7.427144133408615607733526746075E+0,5.728558665913843922664732539252E-1,4.872868320344731192455382333725E-2,4.856178753070575178855042792107E-2,4.889600593699604880143128630431E-2,4.413596994917203032150024243015E-3,4.398480431298986415489906087867E-3,4.428752239537476130261217468858E-3
4.00000000000000000000E+0,1693,1693,1,7.434257382133135315570375995130E+0,5.657426178668646844296240048696E-1,5.377038220889074503391945450334E-2,5.359154502096617515441381688611E-2,5.394966137662297322419378649992E-2,9.715210999346958097144349899428E-3,9.682898768266521765819091374971E-3,9.747603087161017223656452739033E-3
4.00000000000000000000E+0,1697,1697,1,7.436617265234226315356013908268E+0,5.633827347657736846439860917322E-1,5.552055607267308683652729321168E-2,5.533767811367441318190196183606E-2,5.570388080346495842916788477696E-2,1.002278274387959308195671919227E-2,9.989768916545288120882967543868E-3,1.005587722416365335773733101235E-2
4.00000000000000000000E+0,1699,1699,1,7.437795121671932023617299389358E+0,5.622048783280679763827006106420E-1,5.640876200649161083502455421843E-2,5.622385303199454796385184075845E-2,5.659412011311142666275259655063E-2,1.017874162123186703073062342006E-2,1.014537551625271581455384731299E-2,1.021218877035502501720097359299E-2
4.00000000000000000000E+0,1709,1709,1,7.443663683115590889736353190233E+0,5.563363168844091102636468097674E-1,6.098147339616075952421130605294E-2,6.078630918407382475013586944401E-2,6.117709817058437315803670543318E-2,1.098028530532088828282367933780E-2,1.094514416144951677717757752178E-2,1.101550937775360769315919700736E-2
4.00000000000000000000E+0,1721,1721,1,7.450660796211539418510321374345E+0,5.493392037884605814896786256548E-1,6.675968502028815263126359544806E-2,6.655201499062010849901257918556E-2,6.696782846458405747785467952098E-2,1.198998488641187898110147423879E-2,1.195268751875168314621607522543E-2,1.202736727895245481285526072297E-2
4.00000000000000000000E+0,1723,1723,1,7.451822236527929621589018143676E+0,5.481777634720703784109818563241E-1,6.775367676428546064391710280400E-2,6.754390352832711068488875378607E-2,6.796392546055002779627489805330E-2,1.216333632328265604038566992159E-2,1.212567722428701719680863292139E-2,1.220108077828979239036387375143E-2
4.00000000000000000000E+0,1733,1733,1,7.457609289715606079935223512279E+0,5.423907102843939200647764877214E-1,7.285651926725749771464331458012E-2,7.263615892379337970991107723700E-2,7.307736486756552240407763888074E-2,1.305175052994362875815191369864E-2,1.301227447126676430959905115598E-2,1.309131351908784623829307054784E-2
4.00000000000000000000E+0,1741,1741,1,7.462214939768189042016739410911E+0,5.377850602318109579832605890891E-1,7.709827446140905017454304814736E-2,7.686936928444127826947866405886E-2,7.732767219698022981810411708384E-2,1.378837311131651379930547801472E-2,1.374743535999597807183220506998E-2,1.382939895256967667461747588773E-2
4.00000000000000000000E+0,1747,1747,1,7.465655310134056564790057129267E+0,5.343446898659434352099428707334E-1,8.037252650612002241428455071950E-2,8.013717606542174719332757624718E-2,8.060837465832902534863591088495E-2,1.435585630859495228808248536032E-2,1.431381884559978731310910476253E-2,1.439798267105914909325299466965E-2
4.00000000000000000000E+0,1753,1753,1,7.469083884921234498568181262225E+0,5.309161150787655014318187377749E-1,8.372627978629166336221932845030E-2,8.348445788322801925320552481616E-2,8.396860426958130275548226397443E-2,1.493613304818690776248611494794E-2,1.489299385548249582955979952593E-2,1.497936189739035457133416764710E-2
4.00000000000000000000E+0,1759,1759,1,7.472500744737558169603060671156E+0,5.274992552624418303969393288443E-1,8.715932240962445923191760088737E-2,8.691100756761324089554527415441E-2,8.740814441087893368283089996012E-2,1.552912166758532417743229268550E-2,1.548487956832557097259999246621E-2,1.557345412708854452326242032415E-2
4.00000000000000000000E+0,1777,1777,1,7.482681828154651333179094253661E+0,5.173181718453486668209057463389E-1,9.793111296629631911223444238801E-2,9.766323792794465503699165624648E-2,9.819950711944480586730161514383E-2,1.738338125287571457858570644000E-2,1.733583176856220255926880613429E-2,1.743102288329227643683250250859E-2
4.00000000000000000000E+0,1783,1783,1,7.486052617863140408231853409161E+0,5.139473821368595917681465908394E-1,1.016779266925236919586549958502E-1,1.014035202922798078564728011387E-1,1.019528555886664588615874900967E-1,1.802618756847306690544378391914E-2,1.797753884596573177906114089145E-2,1.807492892277752257487681704357E-2
4.00000000000000000000E+0,1787,1787,1,7.488293515159428040768056114445E+0,5.117064848405719592319438855545E-1,1.042187742955535387619867699159E-1,1.039400146010992893602742693185E-1,1.044980585705929043701068146624E-1,1.846148126204172087056410266623E-2,1.841210132152174138415616913242E-2,1.851095412761007109869423772208E-2
4.00000000000000000000E+0,1789,1789,1,7.489412083508719159890387525313E+0,5.105879164912808401096124746874E-1,1.055020270740748143215283753662E-1,1.052210915375957846535530105097E-1,1.057834881825901788206849471095E-1,1.868113938536118495752814022246E-2,1.863139440831367168928935890418E-2,1.873097742492834939328123610269E-2
4.00000000000000000000E+0,1801,1801,1,7.496097345175956078444027032010E+0,5.039026548240439215559729679898E-1,1.133797001156154583053658948782E-1,1.130857316263303040518732664022E-1,1.136741994136878288306096673679E-1,2.002689704879584318325945185950E-2,1.997497173355422180792968667388E-2,2.007891612379272353683973813854E-2
4.00000000000000000000E+0,1811,1811,1,7.501634457883413381982174169207E+0,4.983655421165866180178258307928E-1,1.201749292502456159724442898177E-1,1.198701475185597773633225641737E-1,1.204802452276592551037656665139E-1,2.118412585193490560033773491757E-2,2.113039971619523953649548985118E-2,2.123794616313033596778182842460E-2
4.00000000000000000000E+0,1823,1823,1,7.508238774678663037827512621455E+0,4.917612253213369621724873785445E-1,1.286004871237055638357696939138E-1,1.282828173956825498949166651227E-1,1.289186941277523595065184272499E-1,2.261451899186518723027887653978E-2,2.255865646553893317708753473781E-2,2.267047599869548477110254718737E-2
4.00000000000000000000E+0,1831,1831,1,7.512617544674510711392908271825E+0,4.873824553254892886070917281754E-1,1.343787626775213047464824658887E-1,1.340525700990730170979625365016E-1,1.347054939045555801644599716324E-1,2.359270546432014970125037310147E-2,2.353543625544638074968594816632E-2,2.365006924302909773336312625009E-2
4.00000000000000000000E+0,1847,1847,1,7.521317980199239961410531531568E+0,4.786820198007600385894684684321E-1,1.463121658875250900058960080542E-1,1.459691369663999780263056800221E-1,1.466557347083544996023096724963E-1,2.560595284660320085336764062100E-2,2.554591968171858687826682594350E-2,2.566608049882101969157046619742E-2
4.00000000000000000000E+0,1849,43,2,7.522400231387124846945685026692E+0,4.775997686128751530543149733083E-1,1.478384361651786364604965283843E-1,1.474933251215958173445574698669E-1,1.481840871296677993240622665938E-1,1.293139402810291233767253852495E-2,1.290120724445056756272721929171E-2,1.296162803851282468184239929443E-2
4.00000000000000000000E+0,1861,1861,1,7.528869256642250757187986092662E+0,4.711307433577492428120139073377E-1,1.571532974550028169262653123384E-1,1.567958124858557481285797656479E-1,1.575113218712697811390157156531E-1,2.742711117019084708818566551018E-2,2.736472126078868343880685138033E-2,2.748959522636795860119004122454E-2
4.00000000000000000000E+0,1867,1867,1,7.532088143541722614038721504899E+0,4.679118564582773859612784951011E-1,1.619099185777969188278606492957E-1,1.615463287312935382957079354689E-1,1.622740472622074862637842416925E-1,2.822387818789309120008743613626E-2,2.816049778706153029100842546956E-2,2.828735251808728195324399837803E-2
4.00000000000000000000E+0,1871,1871,1,7.534228326274089615689678496695E+0,4.657716737259103843103215033053E-1,1.651169432251801473569570508167E-1,1.647493160837038566345446737777E-1,1.654851086665193878272388946747E-1,2.876030740617182539303687123474E-2,2.869627358024706129927749944553E-2,2.882443499394339173534418393119E-2
4.00000000000000000000E+0,1873,1873,1,7.535296702444088513384410496681E+0,4.647032975559114866155895033185E-1,1.667311054676475397296745331644E-1,1.663614698117680686040173043689E-1,1.671012791158166311262456015988E-1,2.903007102052925567527334481614E-2,2.896571260755164177643521983351E-2,2.909452310501664795864171275594E-2
4.00000000000000000000E+0,1877,1877,1,7.537430036586508818807608351130E+0,4.625699634134911811923916488699E-1,1.699805041713950116239614745451E-1,1.696068723101242555182685961277E-1,1.703546733344412212157334254847E-1,2.957265186592488200834501669548E-2,2.950764861738623560177632065238E-2,2.963774859246813774130667133403E-2
4.00000000000000000000E+0,1879,1879,1,7.538494999413465315201028710022E+0,4.615050005865346847989712899777E-1,1.716156493794700765089159088488E-1,1.712400300441942569109753189414E-1,1.719918056342838206432173322567E-1,2.984545120953039562012384466633E-2,2.978012774640296011645779670731E-2,2.991086804762643400072434238185E-2
4.00000000000000000000E+0,1889,1889,1,7.543802867501509552205496217829E+0,4.561971324984904477945037821707E-1,1.798939807303921061227132019175E-1,1.795085344732658560657822790400E-1,1.802799616403619409609651069944E-1,3.122417584629702821498499077745E-2,3.115727398741913546279530173167E-2,3.129117050480244065313951346732E-2
4.00000000000000000000E+0,1901,1901,1,7.550135342488429161441035847082E+0,4.498646575115708385589641529180E-1,1.900474633319369440152755762479E-1,1.896504805689483316400924575663E-1,1.904449772936668197493632511720E-1,3.290983884118795351091090848544E-2,3.284109475734892827761477362962E-2,3.297867491081127245802959721794E-2
4.00000000000000000000E+0,1907,1907,1,7.553286605600419066226143186872E+0,4.467133943995809337738568131280E-1,1.952109534096529318564693814673E-1,1.948083126871828832915605611885E-1,1.956141233267050040985674098290E-1,3.376484808812305327099769760513E-2,3.369520495288481799816418060376E-2,3.383458275600512329125509299796E-2
4.00000000000000000000E+0,1913,1913,1,7.556427969440252875441816162585E+0,4.435720305597471245581838374148E-1,2.004305054933041675253445638670E-1,2.000222832670802449673891682360E-1,2.008392547385194995964690774626E-1,3.462763918817884901741713602298E-2,3.455711213979623966718584942816E-2,3.469825728768880512881046073629E-2
4.00000000000000000000E+0,1931,1931,1,7.565793282428514441754322578676E+0,4.342067175714855582456774213243E-1,2.164120161512682788297430090137E-1,2.159875273764163616204810035325E-1,2.168370244886486707131949570176E-1,3.726015911811913504876252842706E-2,3.718707390050449756708548269008E-2,3.733333379002021680564245043520E-2
4.00000000000000000000E+0,1933,1933,1,7.566828479208330897396353932429E+0,4.331715207916691026036460675709E-1,2.182165374752443746016102784688E-1,2.177902869429747150340292193547E-1,2.186433066632787019438915224332E-1,3.755654417086125674352653493045E-2,3.748318356708550176128948770022E-2,3.762999403880718226974463231355E-2
4.00000000000000000000E+0,1949,1949,1,7.575071699507560811078896152377E+0,4.249283004924391889211038476229E-1,2.328490242223358236370078390361E-1,2.324090199476632623206958944082E-1,2.332895394106089736147227377986E-1,3.995353866807607265734970212820E-2,3.987804027223369650093771614616E-2,4.002912472933326143455787283481E-2
4.00000000000000000000E+0,1951,1951,1,7.576097340623111211033128391594E+0,4.239026593768887889668716084055E-1,2.347018546924291147710425439426E-1,2.342601744317354411006424340683E-1,2.351440448429912600623959820154E-1,4.025626078665725117881634662829E-2,4.018050341447072095546536305187E-2,4.033210561558563189621461687077E-2
4.00000000000000000000E+0,1973,1973,1,7.587310506022615346116162266036E+0,4.126894939773846538838377339640E-1,2.554089966498009847854763733013E-1,2.549495312165872702521285423161E-1,2.558689600310076790646879269485E-1,4.362751796574738590632054463305E-2,4.354903468322756141976776570658E-2,4.370608630492259328243071553180E-2
4.00000000000000000000E+0,1979,1979,1,7.590346945602565727162100604587E+0,4.096530543974342728378993954133E-1,2.611547424321237731482988889217E-1,2.606906365910235738998945000479E-1,2.616193427787057446833173894471E-1,4.455912428627021621779721764363E-2,4.447993694445526643877542035911E-2,4.463839600231868488554761745850E-2
4.00000000000000000000E+0,1987,1987,1,7.594381242551816848306987760715E+0,4.056187574481831516930122392854E-1,2.688770099277727970282259719993E-1,2.684068588421219385662041151902E-1,2.693476508281304833373038213195E-1,4.580861185831694802480036053787E-2,4.572851215547090745203198359324E-2,4.588879501095958370065848927629E-2
4.00000000000000000000E+0,1993,1993,1,7.597396320212794718754979210473E+0,4.026036797872052812450207895271E-1,2.747128914904209761893188606696E-1,2.742383135078332587770801924739E-1,2.751879557027530706546270839220E-1,4.675092120151251052626457088532E-2,4.667015703443043969850669624054E-2,4.683176811567041705725867037338E-2
4.00000000000000000000E+0,1997,1997,1,7.599401333415815215820324929406E+0,4.005986665841847841796750705936E-1,2.786237617169835239522721378061E-1,2.781462836290946509156704522098E-1,2.791017236162830220804112287384E-1,4.738146663574641132326731019522E-2,4.730026892327856042665679785884E-2,4.746274662294226553814855886862E-2
4.00000000000000000000E+0,1999,1999,1,7.600402334500400063551934535618E+0,3.995976654995999364480654643820E-1,2.805851311648416555781286215979E-1,2.801062184019807322058373601715E-1,2.810645265220962298610165705295E-1,4.769741455487293706426515999958E-2,4.761600289741637360353724465079E-2,4.777890824983719120096205884166E-2
4.00000000000000000000E+0,2003,2003,1,7.602401335665818253325206634378E+0,3.975986643341817466747933656220E-1,2.845194891661516342841964304727E-1,2.840377378484369243641541229672E-1,2.850017206295665002957126605129E-1,4.833061685690481110207357757105E-2,4.824878296065743723939906156434E-2,4.841253231430617741704914070043E-2
4.00000000000000000000E+0,2011,2011,1,7.606387389772652046759352193648E+0,3.936126102273479532406478063518E-1,2.924332917334682207409058799656E-1,2.919459866495621278624509080050E-1,2.929210720125208456015560509049E-1,4.960200338112627699060522686473E-2,4.951934757857975830906626646107E-2,4.968473978540977730521301389843E-2
4.00000000000000000000E+0,2017,2017,1,7.609366537954211772388612913794E+0,3.906334620457882276113870862057E-1,2.984065410376574189937598923097E-1,2.979151786691856567793773216196E-1,2.988983748475414534151506560240E-1,5.055963077724750578341534179432E-2,5.047637824584729407397951146446E-2,5.064296318593075124154877170181E-2
4.00000000000000000000E+0,2027,2027,1,7.614312146452000035929062265202E+0,3.856878535479999640709377347978E-1,3.084302357002478786441129875572E-1,3.079323170496813392171365249680E-1,3.089286194710896134392319188672E-1,5.216278229244234537443791715608E-2,5.207857257769151559121112778904E-2,5.224707066993387479576173493142E-2
4.00000000000000000000E+0,2029,2029,1,7.615298339825814742930288631397E+0,3.847016601741852570697113686028E-1,3.104447813087268596146759893811E-1,3.099455822673872653955447693402E-1,3.109444441976474856891937646212E-1,5.248440307457879526019578445805E-2,5.240000750642119944212076915264E-2,5.256887706171739444776208472880E-2
4.00000000000000000000E+0,2039,2039,1,7.620214770574455175846002687841E+0,3.797852294255448241539973121590E-1,3.205639127037442499601740270108E-1,3.200584658377438621689870884289E-1,3.210698170181308097187810654468E-1,5.409700593830749434782633172593E-2,5.401170886952361149762749473609E-2,5.418238020414033536996714715957E-2
4.00000000000000000000E+0,2048,2,11,7.624618986159398403589553336040E+0,3.753810138406015964104466639601E-1,3.297337245114087654473396184484E-1,3.292228738168143543182295865484E-1,3.302450268514673674231966828445E-1,5.050377634820671083820587460047E-3,5.042553173047659595540318076872E-3,5.058209014236561223814040290225E-3
4.00000000000000000000E+0,2053,2053,1,7.627057417018933571332337633029E+0,3.729425829810664286676623669705E-1,3.348520541035062998527297554599E-1,3.343382907736355753730232312964E-1,3.353662658398552965116677717016E-1,5.636577835023992160393538926620E-2,5.627929636626791042154516021708E-2,5.645233581465129508639066611070E-2
4.00000000000000000000E+0,2063,2063,1,7.631916513071251823067056437340E+0,3.680834869287481769329435626602E-1,3.451366728570425322097896899567E-1,3.446172753939196273340892566751E-1,3.456565122202409635362529612541E-1,5.799293717459830186094141945455E-2,5.790566338767155356853628727242E-2,5.808028521351080789569914228320E-2
4.00000000000000000000E+0,2069,2069,1,7.634820677745543030669535599485E+0,3.651793222544569693304644005148E-1,3.513362345426810577826928724579E-1,3.508135785370356990150117563889E-1,3.518593285277436518282016268501E-1,5.897141357207238943787777988451E-2,5.888368631699732099547744032132E-2,5.905921434152716157448162126384E-2
