y,n,p,m,log_n,r_2y_minus_log_n,K_center,K_tail_low,K_tail_high,term_center,term_tail_low,term_tail_high
4.00000000000000000000E+0,5711,5711,1,8.650149418664862917334745413659E+0,-6.501494186648629173347454136585E-1,1.343033497937544240840268692016E-2,1.342628747379251078716894877131E-2,1.343438343744614822010001236557E-2,1.537284945607023471092945172143E-3,1.536821653409959409937704249978E-3,1.537748346829299366974455439473E-3
4.00000000000000000000E+0,5717,5717,1,8.651199471263971286308471738191E+0,-6.511994712639712863084717381910E-1,1.315395776491650605633283127514E-2,1.314997376358774838533761467218E-2,1.315794270904337588651514310914E-2,1.505042183864383049535382099530E-3,1.504586344628199360232951960941E-3,1.505498130973113923976748327311E-3
4.00000000000000000000E+0,5737,5737,1,8.654691704601871061473940430956E+0,-6.546917046018710614739404309558E-1,1.226583050090177871171221122432E-2,1.226205316827074758398766870503E-2,1.226960874427592506679853208925E-2,1.401542062546641082982244201757E-3,1.401110449655346777405432101308E-3,1.401973779503027766288077058725E-3
4.00000000000000000000E+0,5741,5741,1,8.655388690167636808988177441932E+0,-6.553886901676368089881774419319E-1,1.209419472497716826436828863330E-2,1.209045780792508855155225608413E-2,1.209793254640777315358701065096E-2,1.381560026309797451715564984221E-3,1.381133145865237838822970869764E-3,1.381987010064519291145773164298E-3
4.00000000000000000000E+0,5743,5743,1,8.655737000864296519343520015441E+0,-6.557370008642965193435200154413E-1,1.200911195462727099076583831353E-2,1.200539513138285785353758697768E-2,1.201282967907386233641220878537E-2,1.371657042395472535349738133349E-3,1.371232514187408486010401128549E-3,1.372081673537068975101591749325E-3
4.00000000000000000000E+0,5749,5749,1,8.656781205623290911868029151716E+0,-6.567812056232909118680291517157E-1,1.175677925943894887650205629213E-2,1.175312226316827679939509861764E-2,1.176043714740681586016273315408E-2,1.342297097091640376626080711141E-3,1.341879569861616297907714946702E-3,1.342714726128675524883286167811E-3
4.00000000000000000000E+0,5779,5779,1,8.661985936317777974546530778772E+0,-6.619859363177779745465307787718E-1,1.055896863840697868807801327011E-2,1.055560065922899513414149833321E-2,1.056233746231693126520215980622E-2,1.203130196575530923222499903532E-3,1.202746435851426624025500718107E-3,1.203514053551700622798851409633E-3
4.00000000000000000000E+0,5783,5783,1,8.662677858158218257626629347065E+0,-6.626778581582182576266293470652E-1,1.040707249132568812885157786519E-2,1.040374178815643280230064816792E-2,1.041040403303773504122066087296E-2,1.185507069076917787223985752411E-3,1.185127656696016220070549977684E-3,1.185886576979245574581291379153E-3
4.00000000000000000000E+0,5791,5791,1,8.664060267225789799500390059941E+0,-6.640602672257897995003900599413E-1,1.010862745577617410206979747853E-2,1.010537042644117057470925368455E-2,1.011188531132874604548964846917E-2,1.150898100884760487001423375886E-3,1.150527278150162668054488014571E-3,1.151269017686751190658704424241E-3
4.00000000000000000000E+0,5801,5801,1,8.665785595466064326329819644464E+0,-6.657855954660643263298196444638E-1,9.745435902355999351336158072743E-3,9.742269329689060264506093189435E-3,9.748603285935222709481136524738E-3,1.108811639987673548546537800187E-3,1.108451355166435327766822831484E-3,1.109172017072509705633467767409E-3
4.00000000000000000000E+0,5807,5807,1,8.666819365372049870737705440221E+0,-6.668193653720498707377054402209E-1,9.532689125060341590193026116484E-3,9.529575960507504736594737137886E-3,9.535803091397217998427676575567E-3,1.084174684582803579774188141583E-3,1.083820617209699676576152184729E-3,1.084528843144652524751976096565E-3
4.00000000000000000000E+0,5813,5813,1,8.667852067701350566261540712019E+0,-6.678520677013505662615407120188E-1,9.323755123037398427225552929664E-3,9.320694721661986539505231038527E-3,9.326816317110426664782217100311E-3,1.059991024823154306320637670539E-3,1.059643096553108080452207611325E-3,1.060339043212722939359037201440E-3
4.00000000000000000000E+0,5821,5821,1,8.669227347271735511203991407027E+0,-6.692273472717355112039914070271E-1,9.051018748676719649200993134889E-3,9.048027701366611062727022414781E-3,9.054010576635140999579151793691E-3,1.028440230874465433019737035850E-3,1.028100367100941125766154660862E-3,1.028780183350726228146589130376E-3
4.00000000000000000000E+0,5827,5827,1,8.670257567143074192911287747954E+0,-6.702575671430741929112877479542E-1,8.850782247728603968834497717935E-3,8.847842473177118111725075666874E-3,8.853722793941514573719069270781E-3,1.005289499593405607272560283013E-3,1.004955594136795929949291699451E-3,1.005623492696858899950391509968E-3
4.00000000000000000000E+0,5839,5839,1,8.672314828283537608223849540221E+0,-6.723148282835376082238495402214E-1,8.461188900520199839674348059163E-3,8.458349777788409002476328259353E-3,8.464028777070556587498738333391E-3,9.602784635502487824197216986239E-4,9.599562454262039366189338868441E-4,9.606007672267783651826928768850E-4
4.00000000000000000000E+0,5843,5843,1,8.672999642554437030809134648232E+0,-6.729996425544370308091346482319E-1,8.334493938159861404376381102712E-3,8.331687809071427873996147383308E-3,8.337300815158553122946402699732E-3,9.456504213258657902771877359826E-4,9.453320316102500372574236255287E-4,9.459688959010610231462256806361E-4
4.00000000000000000000E+0,5849,5849,1,8.674025985443025784355424956909E+0,-6.740259854430257843554249569085E-1,8.147372643324484320200043436314E-3,8.144615486453733577433501250578E-3,8.150130539280368193522454306035E-3,9.240542921756029773623176943183E-4,9.237415824528304248230933918525E-4,9.243670857235323566293884840425E-4
4.00000000000000000000E+0,5851,5851,1,8.674367865788236102595123978967E+0,-6.743678657882361025951239789671E-1,8.085770603774458569142871400411E-3,8.083029633348919964618061599570E-3,8.088512310353447515371957288019E-3,9.169469345373936534519188269652E-4,9.166361015256109481023815786773E-4,9.172578510308483870498295969330E-4
4.00000000000000000000E+0,5857,5857,1,8.675392806089782276437024068992E+0,-6.753928060897822764370240689921E-1,7.903254454308454731369578783802E-3,7.900561632348203696110912231153E-3,7.905948003657424176017356100689E-3,8.958958002692135151866413176126E-4,8.955905478065718186279975036946E-4,8.962011351870642340136651216818E-4
4.00000000000000000000E+0,5861,5861,1,8.676075516476429228045086392264E+0,-6.760755164764292280450863922644E-1,7.783467437967618997191203421647E-3,7.780806374036147037288404881069E-3,7.786129223470088064031032759216E-3,8.820852818324446677851942309458E-4,8.817837086137379793101762770022E-4,8.823869368253941879854881475336E-4
4.00000000000000000000E+0,5867,5867,1,8.677098708925859887177458235774E+0,-6.770987089258598871774582357743E-1,7.606586984338117766730822873688E-3,7.603973048929113371518208660505E-3,7.609201632630023351007393178421E-3,8.617004699117608015385902844442E-4,8.614043542721321735748599387579E-4,8.619966663092289456342633715060E-4
4.00000000000000000000E+0,5869,5869,1,8.677439540558334500943375084788E+0,-6.774395405583345009433750847875E-1,7.548366453471189238742811827432E-3,7.545768092547130115764368379038E-3,7.550965524392447102375713469938E-3,8.549929182249040692227433911364E-4,8.546986055146300134643266881189E-4,8.552873113555685001231811772619E-4
4.00000000000000000000E+0,5879,5879,1,8.679141958402254937798362646903E+0,-6.791419584022549377983626469029E-1,7.262732094668093529612856429151E-3,7.260210600094440877362913682262E-3,7.265254284888644628729405386414E-3,8.221008289365249636043933241023E-4,8.218154097923050324858089923738E-4,8.223863268240999305150649663198E-4
4.00000000000000000000E+0,5881,5881,1,8.679482094459955973442504451369E+0,-6.794820944599559734425044513688E-1,7.206686703976677174999815556071E-3,7.204180382489133504124432904505E-3,7.209193718256815625113350529406E-3,8.156500445748628651116889506895E-4,8.153663800675788326892480330789E-4,8.159337874921477792165879655532E-4
4.00000000000000000000E+0,5897,5897,1,8.682199026000504133936788739472E+0,-6.821990260005041339367887394717E-1,6.771012267188546364710688123562E-3,6.768624953100295118520721223436E-3,6.773400251426733640037990634380E-3,7.655397991546310511776629077135E-4,7.652698861969341471779817844574E-4,7.658097878803855493563934308607E-4
4.00000000000000000000E+0,5903,5903,1,8.683215975240689366079810073610E+0,-6.832159752406893660798100736103E-1,6.613337852695947087102838814993E-3,6.610994086657206340343637522920E-3,6.615682280482561494382444636650E-3,7.474203557032779605424600499447E-4,7.471554700305088377707382922635E-4,7.476853161648817283803285961713E-4
4.00000000000000000000E+0,5923,5923,1,8.686598356276965168870516408173E+0,-6.865983562769651688705164081735E-1,6.109464295901009319279835286123E-3,6.107261505234615597078647357223E-3,6.111667720665756380517766670763E-3,6.895757909127752014734011291279E-4,6.893271617298511177962108310472E-4,6.898244916664381163149610940729E-4
4.00000000000000000000E+0,5927,5927,1,8.687273461787838161689026591499E+0,-6.872734617878381616890265914993E-1,6.012598638234215896544418678822E-3,6.010423279207718764523151894490E-3,6.014774625896036907580138354165E-3,6.784662412907764913080826590018E-4,6.782207721099833230812171700645E-4,6.787117814072616950276025838569E-4
4.00000000000000000000E+0,5939,5939,1,8.689296048015860202960930393604E+0,-6.892960480158602029609303936043E-1,5.729587075991556851844439045102E-3,5.727492507139929345093746089420E-3,5.731682257225283856236169349430E-3,6.460278720503332172842819819222E-4,6.457917032234818244213006475406E-4,6.462641099250757361777652791024E-4
4.00000000000000000000E+0,5953,5953,1,8.691650573153390104778290144970E+0,-6.916505731533901047782901449697E-1,5.413427120772811252663058482887E-3,5.411423989660303574505017248992E-3,5.415430845566147263531843607844E-3,6.098269474420600121504789679171E-4,6.096012931006578161170606539289E-4,6.100526686620881174075708615650E-4
4.00000000000000000000E+0,5981,5981,1,8.696343057044557018120181911689E+0,-6.963430570445570181201819116890E-1,4.824355072413435445630719773500E-3,4.822525921429940566642738043659E-3,4.826184780536128958367514837661E-3,5.424866146160438097851018741634E-4,5.422809311806905864503994923456E-4,5.426923607003010213411539884578E-4
4.00000000000000000000E+0,5987,5987,1,8.697345730925352046059931299762E+0,-6.973457309253520460599312997620E-1,4.705319365233578677035242022484E-3,4.703525984898526700778453014621E-3,4.707113295029531020557256107811E-3,5.288971305839210599785690380630E-4,5.286955473034612998081199264532E-4,5.290987756260320524831936355798E-4
4.00000000000000000000E+0,6007,6007,1,8.700680734850161427626641655220E+0,-7.006807348501614276266416552198E-1,4.326012446459120007284585047308E-3,4.324334543984190287322638160021E-3,4.327690873195613746807216329683E-3,4.856374627908393380139486449416E-4,4.854491017283550395624327970759E-4,4.858258827068426543337291463837E-4
4.00000000000000000000E+0,6011,6011,1,8.701346403039162045287642362534E+0,-7.013464030391620452876423625338E-1,4.253291978003432648390741723068E-3,4.251636487041837522889051368181E-3,4.254947988260373156274007780337E-3,4.773514997579883796672189570515E-4,4.771657022398682658537424408831E-4,4.775373555571795362414359261785E-4
4.00000000000000000000E+0,6029,6029,1,8.704336438489405565609971045047E+0,-7.043364384894055656099710450465E-1,3.938520144513917538651354824021E-3,3.936962739720570241764919049547E-3,3.940078046562460414329332291363E-3,4.415156458430880802416157229945E-4,4.413410577851517364618818698473E-4,4.416902896442835084298272332003E-4
4.00000000000000000000E+0,6037,6037,1,8.705662478796426157279281728900E+0,-7.056624787964261572792817289000E-1,3.804993256703182017227759791261E-3,3.803478014265977724478022624325E-3,3.806508986763095916192620657921E-3,4.263292487983506053786898394198E-4,4.261594739455666598809557781606E-4,4.264990782866646184270174722018E-4
4.00000000000000000000E+0,6043,6043,1,8.706655856361558522401696410159E+0,-7.066558563615585224016964101585E-1,3.707345692204870866288541151470E-3,3.705861502580090519589959194227E-3,3.708830362294479004805139779563E-3,4.152294664595541011487258766648E-4,4.150632345197276780037271334342E-4,4.153957522123158855838563996715E-4
4.00000000000000000000E+0,6047,6047,1,8.707317560273212895906160619175E+0,-7.073175602732128959061606191752E-1,3.643416733234040810256968722866E-3,3.641952977012392928431268895957E-3,3.644880965180408538334430926108E-3,4.079653213983317619554842065663E-4,4.078014198133260518241428129763E-4,4.081292762517946482537342753722E-4
4.00000000000000000000E+0,6053,6053,1,8.708309295891687236470473249043E+0,-7.083092958916872364704732490434E-1,3.549251157616250952132041392808E-3,3.547817652076915168343219488844E-3,3.550685131818065460680708253830E-3,3.972695160496795636902394139011E-4,3.971090630339372397684488313794E-4,3.974300215230552996905434772232E-4
4.00000000000000000000E+0,6067,6067,1,8.710619527942297840716412763726E+0,-7.106195279422978407164127637263E-1,3.337413547964643308430180208756E-3,3.336048786430739814078784207437E-3,3.338778761907449430785259467017E-3,3.732261558486872980864545194528E-4,3.730735332582805441715116929528E-4,3.733788290324152490548323560096E-4
4.00000000000000000000E+0,6073,6073,1,8.711607995897575343409940514247E+0,-7.116079958975753434099405142466E-1,3.249921037629394193402685506539E-3,3.248584959571589688521225807362E-3,3.251257561227311490415529147865E-3,3.633034261086089873173621743155E-4,3.631540680994977931234983321627E-4,3.634528339239301084663463000570E-4
4.00000000000000000000E+0,6079,6079,1,8.712595487748722491223774920355E+0,-7.125954877487224912237749203550E-1,3.164356506709304971536967473186E-3,3.163048651631640843582069677447E-3,3.165664800516856834240316338396E-3,3.536037693028488184889216356743E-4,3.534576218999934960151671742188E-4,3.537499657319569288172276105075E-4
4.00000000000000000000E+0,6089,6089,1,8.714239143608574077896469821822E+0,-7.142391436085740778964698218220E-1,3.025942722684905943095887397507E-3,3.024680894732753863416175920519E-3,3.027204978147334066088292416214E-3,3.379225627349770987085465679349E-4,3.377816479277914835680671556815E-4,3.380635252844306005029451718210E-4
4.00000000000000000000E+0,6091,6091,1,8.714567550836484622700794491879E+0,-7.145675508364846227007944918792E-1,2.998878037328130479208064067828E-3,2.997625264617708281732370232503E-3,3.000131235324594032557158854651E-3,3.348577421101915709157999023770E-4,3.347178562475564239796092793568E-4,3.349976754606944426397277577205E-4
4.00000000000000000000E+0,6101,6101,1,8.716207971151852444548730633138E+0,-7.162079711518524445487306331381E-1,2.866578702368626544937317475406E-3,2.865370464083613786326175476423E-3,2.867787354917371403537348083401E-3,3.198828387840138644976381559613E-4,3.197480109168361544307163980656E-4,3.200177128790723998522345005229E-4
4.00000000000000000000E+0,6113,6113,1,8.718172930028725400065079334853E+0,-7.181729300287254000650793348530E-1,2.714316129643130547288676547411E-3,2.713159722691535462472242377997E-3,2.715472937850147088351643197921E-3,3.026625653599231489207967107134E-4,3.025336190331679695790135638584E-4,3.027915564290699370439484491404E-4
